threshold,tp,fp,fn,tn,precision,recall,f1,fpr,fnr,fp_actual_vpoor,fp_actual_poor,fp_actual_mod_better,fn_pred_vpoor,fn_pred_poor,fn_pred_mod_better,cost_rate_1x,cost_sample_1x,cost_rate_2x,cost_sample_2x,cost_rate_3x,cost_sample_3x,cost_rate_5x,cost_sample_5x,cost_rate_10x,cost_sample_10x,cost_rate_20x,cost_sample_20x
280.5,4018,5256,11,515,0.4332542592193228,0.9972697939935468,0.6040742689618882,0.9107607000519841,0.002730206006453214,4592,638,26,0,11,0,0.9134909060584373,0.5374489795918367,0.9162211120648905,0.5385714285714286,0.9189513180713437,0.5396938775510204,0.9244117300842501,0.5419387755102041,0.9380627601165162,0.5475510204081633,0.9653648201810483,0.5587755102040817
281.0,4017,5241,12,530,0.4338950097213221,0.9970215934475056,0.6046511627906977,0.9081614971408768,0.0029784065524944155,4582,634,25,0,12,0,0.9111399036933712,0.5360204081632653,0.9141183102458657,0.5372448979591836,0.91709671679836,0.538469387755102,0.9230535299033489,0.5409183673469388,0.937945562665821,0.5470408163265306,0.9677296281907651,0.5592857142857143
281.5,4016,5235,13,536,0.434115230785861,0.9967733929014644,0.6048192771084338,0.9071218159764339,0.003226607098535617,4579,631,25,0,13,0,0.9103484230749695,0.5355102040816326,0.9135750301735052,0.5368367346938776,0.9168016372720408,0.5381632653061225,0.923254851469112,0.5408163265306123,0.9393878869617901,0.5474489795918367,0.9716539579471463,0.5607142857142857
282.0,4015,5228,14,543,0.43438277615492804,0.9965251923554231,0.6050331525015069,0.9059088546179171,0.003474807644576818,4573,630,25,0,14,0,0.909383662262494,0.5348979591836734,0.9128584699070708,0.5363265306122449,0.9163332775516476,0.5377551020408163,0.9232828928408012,0.5406122448979592,0.9406569310636853,0.5477551020408163,0.9754050075094535,0.5620408163265306
282.5,4015,5219,14,552,0.4348061511804202,0.9965251923554231,0.6054437155997888,0.9043493328712529,0.003474807644576818,4564,630,25,0,14,0,0.9078241405158297,0.5339795918367347,0.9112989481604065,0.5354081632653062,0.9147737558049833,0.5368367346938776,0.9217233710941369,0.5396938775510204,0.939097409317021,0.5468367346938775,0.9738454857627892,0.5611224489795918
283.0,4014,5210,15,561,0.4351691240242845,0.996276991809382,0.6057496415905833,0.9027898111245884,0.0037230081906180195,4557,628,25,0,15,0,0.9065128193152064,0.5331632653061225,0.9102358275058244,0.5346938775510204,0.9139588356964425,0.5362244897959184,0.9214048520776785,0.5392857142857143,0.9400198930307686,0.5469387755102041,0.9772499749369489,0.5622448979591836
283.5,4014,5198,15,573,0.4357359965262701,0.996276991809382,0.6062986179291595,0.9007104487957026,0.0037230081906180195,4549,625,24,0,15,0,0.9044334569863206,0.5319387755102041,0.9081564651769386,0.533469387755102,0.9118794733675567,0.535,0.9193254897487927,0.5380612244897959,0.9379405307018828,0.5457142857142857,0.975170612608063,0.5610204081632653
284.0,4013,5191,16,580,0.43600608431116905,0.9960287912633408,0.6065140179853397,0.8994974874371859,0.003971208736659221,4546,623,22,0,16,0,0.9034686961738452,0.5313265306122449,0.9074399049105044,0.5329591836734694,0.9114111136471637,0.5345918367346939,0.919353531120482,0.5378571428571428,0.9392095748037781,0.5460204081632654,0.9789216621703704,0.5623469387755102
284.5,4013,5178,16,593,0.43662278315743663,0.9960287912633408,0.6071104387291981,0.8972448449142263,0.003971208736659221,4538,619,21,0,16,0,0.9012160536508855,0.53,0.9051872623875448,0.5316326530612245,0.909158471124204,0.5332653061224489,0.9171008885975224,0.536530612244898,0.9369569322808184,0.5446938775510204,0.9766690196474107,0.5610204081632653
285.0,4013,5167,16,604,0.43714596949891066,0.9960287912633408,0.6076160193807253,0.8953387627794143,0.003971208736659221,4531,616,20,0,16,0,0.8993099715160735,0.5288775510204081,0.9032811802527327,0.5305102040816326,0.907252388989392,0.5321428571428571,0.9151948064627103,0.5354081632653062,0.9350508501460064,0.5435714285714286,0.9747629375125987,0.5598979591836735
285.5,4011,5158,18,613,0.4374522848729414,0.9955323901712584,0.6078193665706925,0.89377924103275,0.004467609828741623,4527,611,20,0,18,0,0.8982468508614916,0.5281632653061225,0.9027144606902332,0.53,0.9071820705189748,0.5318367346938776,0.916117290176458,0.5355102040816326,0.9384553393201662,0.5446938775510204,0.9831314376075824,0.5630612244897959
286.0,4011,5154,18,617,0.4376432078559738,0.9955323901712584,0.6080036380172805,0.8930861202564547,0.004467609828741623,4526,608,20,0,18,0,0.8975537300851963,0.5277551020408163,0.902021339913938,0.5295918367346939,0.9064889497426796,0.5314285714285715,0.9154241694001628,0.5351020408163265,0.937762218543871,0.5442857142857143,0.9824383168312871,0.5626530612244898
286.5,4011,5145,18,626,0.4380733944954128,0.9955323901712584,0.6084186575654152,0.8915265985097903,0.004467609828741623,4520,605,20,0,18,0,0.8959942083385319,0.5268367346938776,0.9004618181672736,0.5286734693877551,0.9049294279960152,0.5305102040816326,0.9138646476534984,0.5341836734693878,0.9362026967972066,0.5433673469387755,0.9808787950846227,0.561734693877551
287.0,4010,5141,19,630,0.43820347503005136,0.9952841896252171,0.6084977238239757,0.8908334777334951,0.0047158103747828245,4516,605,20,0,19,0,0.8955492881082779,0.5265306122448979,0.9002650984830607,0.528469387755102,0.9049809088578435,0.5304081632653062,0.9144125296074092,0.5342857142857143,0.9379915814813233,0.5439795918367347,0.9851496852291516,0.5633673469387755
287.5,4010,5134,19,637,0.4385389326334208,0.9952841896252171,0.6088210734077278,0.8896205163749783,0.0047158103747828245,4509,605,20,0,19,0,0.8943363267497612,0.5258163265306123,0.8990521371245439,0.5277551020408163,0.9037679474993268,0.5296938775510204,0.9131995682488924,0.5335714285714286,0.9367786201228065,0.5432653061224489,0.9839367238706348,0.5626530612244898
288.0,4009,5126,20,645,0.4388615216201423,0.995035989079176,0.6090853843816469,0.8882342748223878,0.004964010920824026,4505,602,19,0,20,0,0.8931982857432118,0.5251020408163265,0.8981622966640359,0.5271428571428571,0.9031263075848599,0.5291836734693878,0.913054329426508,0.5332653061224489,0.9378743840306281,0.543469387755102,0.9875144932388683,0.5638775510204082
288.5,4009,5117,20,654,0.4392943239097085,0.995035989079176,0.6095020904599012,0.8866747530757234,0.004964010920824026,4498,600,19,0,20,0,0.8916387639965474,0.5241836734693878,0.8966027749173715,0.5262244897959184,0.9015667858381955,0.5282653061224489,0.9114948076798436,0.5323469387755102,0.9363148622839637,0.5425510204081633,0.9859549714922039,0.5629591836734694
289.0,4009,5110,20,661,0.4396315385458932,0.995035989079176,0.6098265895953757,0.8854617917172067,0.004964010920824026,4493,598,19,0,20,0,0.8904258026380307,0.523469387755102,0.8953898135588548,0.5255102040816326,0.9003538244796788,0.5275510204081633,0.9102818463213269,0.5316326530612245,0.935101900925447,0.5418367346938775,0.9847420101336872,0.5622448979591836
289.5,4008,5101,21,670,0.44000439126138985,0.9947877885331348,0.6101385294565382,0.8839022699705423,0.0052122114668652275,4488,594,19,0,21,0,0.8891144814374076,0.5226530612244898,0.8943266929042728,0.524795918367347,0.899538904371138,0.5269387755102041,0.9099633273048685,0.5312244897959184,0.9360243846391946,0.5419387755102041,0.9881464993078469,0.5633673469387755
290.0,4008,5090,21,681,0.4405363816223346,0.9947877885331348,0.6106498057438866,0.8819961878357304,0.0052122114668652275,4483,588,19,0,21,0,0.8872083993025957,0.5215306122448979,0.8924206107694609,0.523673469387755,0.8976328222363261,0.5258163265306123,0.9080572451700566,0.5301020408163265,0.9341183025043827,0.5408163265306123,0.986240417173035,0.5622448979591836
290.5,4008,5083,21,688,0.44087559124408754,0.9947877885331348,0.6109756097560975,0.8807832264772136,0.0052122114668652275,4480,584,19,0,21,0,0.8859954379440789,0.5208163265306123,0.8912076494109441,0.5229591836734694,0.8964198608778093,0.5251020408163265,0.9068442838115398,0.5293877551020408,0.9329053411458659,0.5401020408163265,0.9850274558145182,0.561530612244898
291.0,4007,5071,22,700,0.4413967834324741,0.9945395879870935,0.6114290074006257,0.8787038641483278,0.005460412012906428,4477,576,18,0,22,0,0.8841642761612343,0.5196938775510204,0.8896246881741406,0.5219387755102041,0.8950851001870471,0.5241836734693878,0.90600592421286,0.5286734693877551,0.933307984277392,0.5398979591836734,0.9879121044064564,0.5623469387755102
291.5,4006,5063,23,708,0.44172455618039475,0.9942913874410524,0.6116964422049168,0.8773176225957373,0.0057086125589476296,4473,572,18,0,23,0,0.8830262351546849,0.5189795918367347,0.8887348477136325,0.5213265306122449,0.8944434602725801,0.523673469387755,0.9058606853904755,0.5283673469387755,0.9344037481852137,0.5401020408163265,0.9914898737746899,0.5635714285714286
292.0,4006,5052,23,719,0.44226098476484876,0.9942913874410524,0.6122105906624896,0.8754115404609253,0.0057086125589476296,4466,568,18,0,23,0,0.8811201530198729,0.5178571428571429,0.8868287655788205,0.5202040816326531,0.8925373781377681,0.5225510204081633,0.9039546032556635,0.5272448979591837,0.9324976660504016,0.5389795918367347,0.9895837916398779,0.5624489795918367
292.5,4006,5045,23,726,0.4426030272898022,0.9942913874410524,0.6125382262996942,0.8741985791024086,0.0057086125589476296,4462,565,18,0,23,0,0.8799071916613562,0.5171428571428571,0.8856158042203038,0.5194897959183673,0.8913244167792514,0.5218367346938776,0.9027416418971468,0.5265306122448979,0.931284704691885,0.5382653061224489,0.9883708302813612,0.561734693877551
293.0,4006,5033,23,738,0.4431906184312424,0.9942913874410524,0.6131007040097949,0.8721192167735228,0.0057086125589476296,4456,561,16,0,23,0,0.8778278293324704,0.5159183673469387,0.883536441891418,0.518265306122449,0.8892450544503656,0.5206122448979592,0.900662279568261,0.5253061224489796,0.9292053423629991,0.5370408163265306,0.9862914679524754,0.5605102040816327
293.5,4004,5020,25,751,0.44370567375886527,0.99379498634897,0.6134988125335172,0.8698665742505631,0.0062050136510300325,4449,555,16,0,25,0,0.8760715879015931,0.514795918367347,0.8822766015526232,0.5173469387755102,0.8884816152036532,0.5198979591836734,0.9008916425057133,0.525,0.9319167107608635,0.5377551020408163,0.9939668472711638,0.563265306122449
294.0,4004,5011,25,760,0.44414864115363284,0.99379498634897,0.6139221097822753,0.8683070525038988,0.0062050136510300325,4445,550,16,0,25,0,0.8745120661549288,0.5138775510204082,0.8807170798059589,0.5164285714285715,0.8869220934569889,0.5189795918367347,0.899332120759049,0.5240816326530612,0.9303571890141992,0.5368367346938776,0.9924073255244995,0.5623469387755102
294.5,4002,5001,27,770,0.4445184938353882,0.9932985852568875,0.6141804788213627,0.8665742505631606,0.006701414743112435,4438,547,16,0,27,0,0.8732756653062731,0.513061224489796,0.8799770800493855,0.5158163265306123,0.8866784947924979,0.5185714285714286,0.9000813242787228,0.5240816326530612,0.933588397994285,0.5378571428571428,1.0006025454254093,0.5654081632653061
295.0,4001,4993,28,778,0.4448521236379809,0.9930503847108464,0.6144513552944789,0.8651880090105701,0.006949615289153636,4433,544,16,0,28,0,0.8721376242997237,0.5123469387755102,0.8790872395888774,0.5152040816326531,0.8860368548780311,0.518061224489796,0.8999360854563383,0.5237755102040816,0.9346841619021065,0.5380612244897959,1.0041803147936428,0.5666326530612245
295.5,4001,4984,28,787,0.4452977184195882,0.9930503847108464,0.6148762870754573,0.8636284872639057,0.006949615289153636,4428,540,16,0,28,0,0.8705781025530593,0.5114285714285715,0.877527717842213,0.5142857142857142,0.8844773331313667,0.5171428571428571,0.8983765637096739,0.5228571428571429,0.933124640155442,0.5371428571428571,1.0026207930469784,0.5657142857142857
296.0,4000,4972,29,799,0.44583147570218457,0.9928021841648051,0.6153372817475579,0.8615491249350199,0.0071978158351948375,4421,535,16,0,29,0,0.8687469407702147,0.5103061224489795,0.8759447566054096,0.513265306122449,0.8831425724406045,0.5162244897959184,0.897538204110994,0.5221428571428571,0.9335272832869683,0.5369387755102041,1.0055054416389166,0.566530612244898
296.5,4000,4963,29,808,0.4462791476068281,0.9928021841648051,0.6157635467980296,0.8599896031883556,0.0071978158351948375,4418,530,15,0,29,0,0.8671874190235505,0.5093877551020408,0.8743852348587453,0.5123469387755102,0.8815830506939402,0.5153061224489796,0.8959786823643298,0.5212244897959184,0.9319677615403039,0.5360204081632653,1.0039459198922525,0.5656122448979591
297.0,3999,4952,30,819,0.44676572450005586,0.992553983618764,0.6161787365177196,0.8580835210535436,0.007446016381236039,4409,528,15,0,30,0,0.8655295374347796,0.5083673469387755,0.8729755538160157,0.5114285714285715,0.8804215701972516,0.5144897959183673,0.8953136029597237,0.5206122448979592,0.932543684865904,0.5359183673469388,1.0070038486782644,0.566530612244898
297.5,3999,4942,30,829,0.4472654065540767,0.992553983618764,0.6166538164996145,0.8563507191128054,0.007446016381236039,4400,527,15,0,30,0,0.8637967354940413,0.5073469387755102,0.8712427518752774,0.5104081632653061,0.8786887682565134,0.5134693877551021,0.8935808010189855,0.5195918367346939,0.9308108829251658,0.5348979591836734,1.005271046737526,0.5655102040816327
298.0,3999,4927,30,844,0.44801702890432443,0.992553983618764,0.6173678116557314,0.8537515162016981,0.007446016381236039,4391,523,13,0,30,0,0.8611975325829341,0.5058163265306123,0.8686435489641702,0.5088775510204082,0.8760895653454062,0.5119387755102041,0.8909815981078782,0.518061224489796,0.9282116800140585,0.5333673469387755,1.0026718438264188,0.5639795918367347
298.5,3999,4915,30,856,0.4486201480816693,0.992553983618764,0.6179401993355481,0.8516721538728124,0.007446016381236039,4384,519,12,0,30,0,0.8591181702540484,0.5045918367346939,0.8665641866352845,0.5076530612244898,0.8740102030165204,0.5107142857142857,0.8889022357789925,0.5168367346938776,0.9261323176851728,0.5321428571428571,1.000592481497533,0.5627551020408164
299.0,3998,4898,31,873,0.4494154676258993,0.9923057830727228,0.6186460348162476,0.8487263905735575,0.00769421692727724,4373,513,12,0,31,0,0.8564206075008347,0.5029591836734694,0.8641148244281119,0.5061224489795918,0.8718090413553892,0.5092857142857142,0.8871974752099436,0.5156122448979592,0.9256685598463299,0.5314285714285715,1.0026107291191022,0.5630612244897959
299.5,3998,4886,31,885,0.45002251238181,0.9923057830727228,0.6192209401378457,0.8466470282446716,0.00769421692727724,4365,509,12,0,31,0,0.8543412451719489,0.501734693877551,0.8620354620992261,0.5048979591836734,0.8697296790265033,0.508061224489796,0.8851181128810578,0.5143877551020408,0.9235891975174441,0.5302040816326531,1.0005313667902165,0.5618367346938775
300.0,3997,4875,32,896,0.4505184851217313,0.9920575825266815,0.619641888225719,0.8447409461098596,0.007942417473318442,4356,507,12,0,32,0,0.8526833635831781,0.5007142857142857,0.8606257810564965,0.5039795918367347,0.8685681985298149,0.5072448979591837,0.8844530334764518,0.5137755102040816,0.924165120843044,0.5301020408163265,1.0035892955762284,0.5627551020408164
300.5,3997,4860,32,911,0.451281472281811,0.9920575825266815,0.6203631848517771,0.8421417431987523,0.007942417473318442,4349,500,11,0,32,0,0.8500841606720708,0.49918367346938775,0.8580265781453892,0.5024489795918368,0.8659689956187077,0.5057142857142857,0.8818538305653445,0.5122448979591837,0.9215659179319368,0.5285714285714286,1.0009900926651212,0.5612244897959183
301.0,3997,4847,32,924,0.45194482134780645,0.9920575825266815,0.6209896682979882,0.8398891006757928,0.007942417473318442,4343,493,11,0,32,0,0.8478315181491113,0.49785714285714283,0.8557739356224296,0.5011224489795918,0.8637163530957481,0.5043877551020408,0.8796011880423851,0.5109183673469387,0.9193132754089772,0.5272448979591837,0.9987374501421616,0.5598979591836735
301.5,3996,4837,33,934,0.4523944299784898,0.9918093819806404,0.6213652620121288,0.8381562987350546,0.008190618019359643,4336,490,11,1,32,0,0.8463469167544142,0.4969387755102041,0.8545375347737739,0.5003061224489795,0.8627281527931335,0.5036734693877551,0.8791093888318529,0.5104081632653061,0.920062478928651,0.5272448979591837,1.0019686591222474,0.5609183673469388
302.0,3996,4826,33,945,0.4529585128088869,0.9918093819806404,0.6218971286281223,0.8362502166002426,0.008190618019359643,4328,487,11,1,32,0,0.8444408346196022,0.49581632653061225,0.8526314526389619,0.49918367346938775,0.8608220706583215,0.5025510204081632,0.8772033066970408,0.5092857142857142,0.918156396793839,0.5261224489795918,1.0000625769874354,0.559795918367347
302.5,3995,4798,34,973,0.4543386784942568,0.9915611814345991,0.6231477148650757,0.8313983711661757,0.008438818565400843,4307,481,10,2,32,0,0.8398371897315765,0.4930612244897959,0.8482760082969774,0.496530612244898,0.8567148268623782,0.5,0.8735924639931799,0.506938775510204,0.9157865568201841,0.5242857142857142,1.0001747424741925,0.5589795918367347
303.0,3994,4788,35,983,0.4547938966066955,0.9913129808885579,0.6235266567793302,0.8296655692254375,0.008687019111442046,4300,478,10,3,32,0,0.8383525883368796,0.49214285714285716,0.8470396074483216,0.4957142857142857,0.8557266265597637,0.4992857142857143,0.8731006647826478,0.5064285714285715,0.9165357603398581,0.5242857142857142,1.0034059514542784,0.56
303.5,3990,4770,39,1001,0.4554794520547945,0.9903201787043932,0.6239737274220033,0.8265465257321088,0.00967982129560685,4288,472,10,7,32,0,0.8362263470277157,0.4907142857142857,0.8459061683233225,0.4946938775510204,0.8555859896189294,0.4986734693877551,0.8749456322101431,0.5066326530612245,0.9233447386881773,0.5265306122448979,1.020142951644246,0.5663265306122449
304.0,3988,4751,41,1020,0.45634511957889917,0.9898237776123108,0.62468671679198,0.8232542020447063,0.010176222387689253,4274,468,9,9,32,0,0.8334304244323956,0.4889795918367347,0.8436066468200848,0.4931632653061224,0.8537828692077741,0.49734693877551023,0.8741353139831526,0.5057142857142857,0.9250164259215988,0.5266326530612245,1.0267786497984914,0.568469387755102
304.5,3988,4734,41,1037,0.4572345792249484,0.9898237776123108,0.6255195670927771,0.8203084387454513,0.010176222387689253,4261,464,9,9,32,0,0.8304846611331406,0.4872448979591837,0.8406608835208298,0.49142857142857144,0.8508371059085191,0.4956122448979592,0.8711895506838976,0.5039795918367347,0.9220706626223438,0.5248979591836734,1.0238328864992363,0.566734693877551
305.0,3987,4721,42,1050,0.45785484611851174,0.9895755770662695,0.626050090288137,0.8180557962224918,0.010424422933730455,4253,459,9,10,32,0,0.8284802191562223,0.4860204081632653,0.8389046420899527,0.4903061224489796,0.8493290650236832,0.49459183673469387,0.870177910891144,0.5031632653061224,0.9223000255597964,0.5245918367346939,1.0265442548971009,0.5674489795918367
305.5,3987,4704,42,1067,0.45875043148084227,0.9895755770662695,0.6268867924528303,0.8151100329232369,0.010424422933730455,4242,453,9,10,32,0,0.8255344558569674,0.48428571428571426,0.8359588787906979,0.48857142857142855,0.8463833017244283,0.4928571428571429,0.8672321475918892,0.5014285714285714,0.9193542622605415,0.5228571428571429,1.023598491597846,0.5657142857142857
306.0,3986,4679,43,1092,0.46001154068090017,0.9893273765202284,0.6280132345990231,0.8107780280713914,0.010672623479771656,4225,447,7,11,32,0,0.821450651551163,0.48183673469387756,0.8321232750309348,0.48622448979591837,0.8427958985107064,0.4906122448979592,0.8641411454702497,0.4993877551020408,0.917504262869108,0.5213265306122449,1.0242304976668246,0.565204081632653
306.5,3986,4666,43,1105,0.46070272769301895,0.9893273765202284,0.6286570459742923,0.8085253855484318,0.010672623479771656,4216,443,7,11,32,0,0.8191980090282034,0.48051020408163264,0.8298706325079751,0.48489795918367345,0.8405432559877467,0.48928571428571427,0.86188850294729,0.4980612244897959,0.9152516203461484,0.52,1.021977855143865,0.5638775510204082
307.0,3986,4657,43,1114,0.461182459794053,0.9893273765202284,0.6291035353535354,0.8069658638017675,0.010672623479771656,4211,440,6,11,32,0,0.8176384872815391,0.47959183673469385,0.8283111107613108,0.48397959183673467,0.8389837342410824,0.48836734693877554,0.8603289812006257,0.49714285714285716,0.9136920985994841,0.5190816326530612,1.0204183333972006,0.5629591836734694
307.5,3985,4643,44,1128,0.46186833565136765,0.9890791759741872,0.6296910800347634,0.804539941084734,0.010920824025812856,4199,438,6,12,32,0,0.8154607651105469,0.478265306122449,0.8263815891363597,0.48275510204081634,0.8373024131621726,0.4872448979591837,0.8591440612137983,0.4962244897959184,0.9137481813428626,0.518673469387755,1.0229564216009912,0.5635714285714286
308.0,3984,4631,45,1140,0.4624492164828787,0.9888309754281459,0.6301803226826953,0.8024605787558482,0.011169024571854059,4190,435,6,13,32,0,0.8136296033277023,0.47714285714285715,0.8247986278995563,0.481734693877551,0.8359676524714104,0.4863265306122449,0.8583057016151185,0.49551020408163265,0.9141508244743888,0.5184693877551021,1.0258410701929295,0.5643877551020409
308.5,3983,4614,46,1157,0.46330115156449925,0.9885827748821048,0.6309203231427215,0.7995148154565933,0.011417225117895259,4174,434,6,14,32,0,0.8109320405744885,0.47551020408163264,0.8223492656923839,0.48020408163265305,0.8337664908102791,0.48489795918367345,0.8566009410460697,0.4942857142857143,0.9136870666355459,0.5177551020408163,1.0278593178144986,0.5646938775510204
309.0,3981,4596,48,1175,0.4641483036026583,0.9880863737900223,0.6316039980961446,0.7963957719632646,0.011913626209977662,4159,432,5,16,32,0,0.8083093981732423,0.4738775510204082,0.8202230243832199,0.47877551020408166,0.8321366505931976,0.48367346938775513,0.855963903013153,0.493469387755102,0.9155320340630413,0.5179591836734694,1.0346682961628177,0.5669387755102041
309.5,3981,4575,48,1196,0.4652875175315568,0.9880863737900223,0.632657926102503,0.7927568878877145,0.011913626209977662,4142,428,5,16,32,0,0.8046705140976922,0.471734693877551,0.8165841403076698,0.4766326530612245,0.8284977665176475,0.48153061224489796,0.8523250189376028,0.4913265306122449,0.9118931499874912,0.5158163265306123,1.0310294120872676,0.564795918367347
310.0,3980,4559,49,1212,0.4660967326384823,0.9878381732439812,0.6333545512412476,0.7899844047825334,0.012161826756018863,4129,425,5,17,32,0,0.8021462315385522,0.47020408163265304,0.8143080582945711,0.47520408163265304,0.82646988505059,0.48020408163265305,0.8507935385626277,0.49020408163265305,0.911602672342722,0.5152040816326531,1.0332209399029106,0.565204081632653
310.5,3979,4542,50,1229,0.4669639713648633,0.9875899726979399,0.6341035856573705,0.7870386414832785,0.012410027302060065,4118,419,5,18,32,0,0.7994486687853386,0.4685714285714286,0.8118586960873987,0.4736734693877551,0.8242687233894587,0.47877551020408166,0.8490887779935788,0.4889795918367347,0.9111389145038792,0.5144897959183673,1.0352391875244797,0.5655102040816327
311.0,3979,4523,50,1248,0.46800752764055514,0.9875899726979399,0.635065038704014,0.7837463177958759,0.012410027302060065,4104,414,5,18,32,0,0.796156345097936,0.4666326530612245,0.8085663723999961,0.471734693877551,0.820976399702056,0.47683673469387755,0.8457964543061762,0.4870408163265306,0.9078465908164766,0.5125510204081632,1.0319468638370772,0.5635714285714286
311.5,3977,4505,52,1266,0.4688752652676256,0.9870935716058575,0.635760530732955,0.7806272743025472,0.012906428394142468,4092,409,4,20,32,0,0.7935337026966897,0.465,0.8064401310908321,0.47030612244897957,0.8193465594849746,0.47561224489795917,0.8451594162732595,0.48622448979591837,0.9096915582439719,0.5127551020408163,1.0387558421853966,0.5658163265306122
312.0,3974,4490,55,1281,0.4695179584120983,0.9863489699677339,0.6361962699111502,0.7780280713914399,0.013651030032266072,4079,407,4,23,32,0,0.791679101423706,0.46377551020408164,0.8053301314559721,0.46938775510204084,0.8189811614882382,0.475,0.8462832215527702,0.48622448979591837,0.9145383717141007,0.5142857142857142,1.0510486720367613,0.5704081632653061
312.5,3974,4475,55,1296,0.47035152089004617,0.9863489699677339,0.6369610514505529,0.7754288684803327,0.013651030032266072,4068,403,4,23,32,0,0.7890798985125987,0.46224489795918366,0.8027309285448648,0.46785714285714286,0.8163819585771309,0.47346938775510206,0.843684018641663,0.4846938775510204,0.9119391688029934,0.5127551020408163,1.048449469125654,0.5688775510204082
313.0,3974,4450,55,1321,0.47174738841405506,0.9863489699677339,0.6382397815787361,0.7710968636284873,0.013651030032266072,4051,395,4,23,32,0,0.7847478936607534,0.4596938775510204,0.7983989236930195,0.46530612244897956,0.8120499537252855,0.47091836734693876,0.8393520137898176,0.48214285714285715,0.907607163951148,0.5102040816326531,1.0441174642738087,0.5663265306122449
313.5,3974,4425,55,1346,0.4731515656625789,0.9863489699677339,0.6395236562600579,0.7667648587766418,0.013651030032266072,4034,387,4,23,32,0,0.7804158888089079,0.45714285714285713,0.794066918841174,0.4627551020408163,0.8077179488734401,0.4683673469387755,0.8350200089379721,0.47959183673469385,0.9032751590993024,0.5076530612244898,1.0397854594219633,0.5637755102040817
314.0,3973,4401,56,1370,0.47444470981609743,0.9861007694216928,0.6406514552930743,0.7626061341188702,0.013899230578307272,4016,381,4,24,32,0,0.7765053646971775,0.45479591836734695,0.7904045952754848,0.4605102040816327,0.804303825853792,0.46622448979591835,0.8321022870104066,0.4776530612244898,0.901598439901943,0.5062244897959184,1.0405907456850156,0.5633673469387755
314.5,3972,4385,57,1386,0.47529017590044276,0.9858525688756515,0.6413692879057,0.7598336510136892,0.014147431124348473,4004,377,4,25,32,0,0.7739810821380376,0.453265306122449,0.7881285132623861,0.45908163265306123,0.8022759443867346,0.4648979591836735,0.8305708066354315,0.47653061224489796,0.9013079622571739,0.5056122448979592,1.0427822735006587,0.5637755102040817
315.0,3971,4369,58,1402,0.4761390887290168,0.9856043683296103,0.6420890937019968,0.7570611679085081,0.014395631670389675,3990,375,4,26,32,0,0.7714567995788978,0.451734693877551,0.7858524312492874,0.4576530612244898,0.8002480629196771,0.4635714285714286,0.8290393262604565,0.4754081632653061,0.9010174846124048,0.505,1.0449738013163015,0.5641836734693878
315.5,3970,4354,59,1417,0.47693416626621815,0.9853561677835692,0.6427588440055048,0.7544619649974008,0.014643832216430876,3979,372,3,27,32,0,0.7691057972138317,0.4503061224489796,0.7837496294302626,0.4563265306122449,0.7983934616466934,0.4623469387755102,0.8276811260795551,0.47438775510204084,0.9009002871617096,0.5044897959183674,1.0473386093260184,0.5646938775510204
316.0,3969,4333,60,1438,0.47807757166947723,0.9851079672375279,0.6437434109155785,0.7508230809218507,0.014892032762472078,3962,368,3,28,32,0,0.7657151136843228,0.44826530612244897,0.7806071464467949,0.4543877551020408,0.7954991792092669,0.4605102040816327,0.8252832447342111,0.47275510204081633,0.8997434085465714,0.5033673469387755,1.0486637361712923,0.5645918367346939
316.5,3968,4313,61,1458,0.47916918246588575,0.9848597666914867,0.6446791226645004,0.7473574770403743,0.015140233308513279,3946,364,3,29,32,0,0.7624977103488876,0.4463265306122449,0.7776379436574008,0.45255102040816325,0.7927781769659141,0.45877551020408164,0.8230586435829407,0.47122448979591836,0.898759810125507,0.5023469387755102,1.0501621432106398,0.5645918367346939
317.0,3968,4301,61,1470,0.4798645543596565,0.9848597666914867,0.6453081801919012,0.7452781147114885,0.015140233308513279,3937,361,3,29,32,0,0.7604183480200019,0.44510204081632654,0.7755585813285151,0.4513265306122449,0.7906988146370284,0.45755102040816326,0.820979281254055,0.47,0.8966804477966213,0.5011224489795918,1.048082780881754,0.5633673469387755
317.5,3966,4280,63,1491,0.48096046568032985,0.9843633655994043,0.6461914460285133,0.7416392306359383,0.01563663440059568,3921,356,3,31,32,0,0.757275865036534,0.44316326530612243,0.7729124994371297,0.4495918367346939,0.7885491338377253,0.4560204081632653,0.8198224026389167,0.4688775510204082,0.8980055746418951,0.5010204081632653,1.054371918647852,0.5653061224489796
318.0,3966,4261,63,1510,0.4820712288805154,0.9843633655994043,0.6471932114882506,0.7383469069485358,0.01563663440059568,3907,351,3,31,32,0,0.7539835413491315,0.4412244897959184,0.7696201757497272,0.4476530612244898,0.7852568101503228,0.45408163265306123,0.8165300789515142,0.4669387755102041,0.8947132509544926,0.4990816326530612,1.0510795949604494,0.5633673469387755
318.5,3964,4241,65,1530,0.48312004875076175,0.9838669645073219,0.6480300801046265,0.7348813030670595,0.016133035492678083,3891,347,3,33,32,0,0.7510143385597375,0.4393877551020408,0.7671473740524156,0.4460204081632653,0.7832804095450937,0.4526530612244898,0.8155464805304499,0.46591836734693876,0.8962116579938403,0.4990816326530612,1.0575420129206212,0.5654081632653061
