timestamp,station_name,aqi,pm25,pm10,so2,no2,co,ozone,temp,ws,rh,event_name
2024-10-31 00:00:00,Dwarka-Sector 8,,324.0,682.0,10.2,100.57,4.22,8.57,27.75,0.68,76.0,Diwali 2024 (Oct 31)
2024-10-31 00:00:00,ITO,,187.75,273.0,14.88,438.5,3.86,9.4,,,,Diwali 2024 (Oct 31)
2024-10-31 00:00:00,Jahangirpuri,,244.0,482.0,16.12,17.62,2.18,20.95,27.3,0.22,78.25,Diwali 2024 (Oct 31)
2024-10-31 00:00:00,Punjabi Bagh,,377.0,571.0,21.07,76.15,3.18,5.12,29.88,0.3,70.75,Diwali 2024 (Oct 31)
2024-10-31 00:00:00,R K Puram,,360.0,514.0,48.0,34.28,3.58,20.62,25.95,0.3,86.75,Diwali 2024 (Oct 31)
2024-10-31 01:00:00,Anand Vihar,,264.0,642.0,8.45,82.7,3.35,11.6,28.28,0.3,71.5,Diwali 2024 (Oct 31)
2024-10-31 01:00:00,Bawana,,239.75,371.0,15.52,37.95,1.58,6.3,25.88,1.02,78.5,Diwali 2024 (Oct 31)
2024-10-31 01:00:00,Dwarka-Sector 8,,284.0,576.0,9.18,84.88,4.5,7.62,27.38,0.62,79.25,Diwali 2024 (Oct 31)
2024-10-31 01:00:00,ITO,,178.75,264.75,16.95,431.92,3.69,8.73,,,,Diwali 2024 (Oct 31)
2024-10-31 01:00:00,Jahangirpuri,,233.0,489.0,12.95,16.5,2.17,22.02,27.0,0.3,80.25,Diwali 2024 (Oct 31)
2024-10-31 01:00:00,Punjabi Bagh,,398.0,563.0,20.05,65.5,2.87,4.53,29.65,0.3,72.25,Diwali 2024 (Oct 31)
2024-10-31 01:00:00,R K Puram,,322.0,466.0,16.18,47.25,2.9,17.77,25.52,0.3,87.0,Diwali 2024 (Oct 31)
2024-10-31 02:00:00,Anand Vihar,,224.0,552.0,6.35,82.48,3.32,9.1,28.1,0.3,71.75,Diwali 2024 (Oct 31)
2024-10-31 02:00:00,Bawana,,217.5,322.0,11.8,37.0,1.52,10.78,25.48,0.72,80.5,Diwali 2024 (Oct 31)
2024-10-31 02:00:00,Dwarka-Sector 8,,296.0,548.0,8.3,92.2,3.64,6.92,27.02,0.62,80.0,Diwali 2024 (Oct 31)
2024-10-31 02:00:00,ITO,,173.0,252.5,16.35,395.92,3.16,8.4,,,,Diwali 2024 (Oct 31)
2024-10-31 02:00:00,Jahangirpuri,,227.0,476.0,11.03,16.4,2.19,24.15,26.85,0.3,81.25,Diwali 2024 (Oct 31)
2024-10-31 02:00:00,Punjabi Bagh,,329.0,464.0,21.58,50.18,2.33,4.55,29.38,0.3,74.25,Diwali 2024 (Oct 31)
2024-10-31 02:00:00,R K Puram,,251.0,415.0,16.52,50.0,3.61,17.38,25.3,0.3,87.0,Diwali 2024 (Oct 31)
2024-10-31 03:00:00,Anand Vihar,,217.0,414.0,6.62,75.5,3.24,5.92,27.78,0.3,72.5,Diwali 2024 (Oct 31)
2024-10-31 03:00:00,Bawana,,274.5,428.0,8.67,29.93,1.43,2.13,25.38,1.35,82.0,Diwali 2024 (Oct 31)
2024-10-31 03:00:00,Dwarka-Sector 8,,302.0,520.0,7.08,76.0,2.12,7.02,26.7,0.88,81.0,Diwali 2024 (Oct 31)
2024-10-31 03:00:00,ITO,,181.25,258.75,16.08,285.68,2.72,8.78,,,,Diwali 2024 (Oct 31)
2024-10-31 03:00:00,Jahangirpuri,,267.0,504.0,18.88,16.3,2.26,25.72,26.75,0.25,82.25,Diwali 2024 (Oct 31)
2024-10-31 03:00:00,Punjabi Bagh,,324.0,428.0,34.35,27.6,2.28,7.62,29.18,0.3,76.75,Diwali 2024 (Oct 31)
2024-10-31 03:00:00,R K Puram,,243.0,357.0,11.95,57.4,2.69,17.62,25.0,0.3,87.0,Diwali 2024 (Oct 31)
2024-10-31 04:00:00,Anand Vihar,,219.0,377.0,6.7,68.12,3.28,6.58,27.55,0.3,74.0,Diwali 2024 (Oct 31)
2024-10-31 04:00:00,Bawana,,272.25,372.0,8.55,27.85,1.4,6.52,25.22,0.4,82.5,Diwali 2024 (Oct 31)
2024-10-31 04:00:00,Dwarka-Sector 8,,212.0,383.0,6.28,62.58,1.6,5.95,26.55,0.82,81.5,Diwali 2024 (Oct 31)
2024-10-31 04:00:00,ITO,,198.25,278.5,8.85,287.95,2.76,9.05,,,,Diwali 2024 (Oct 31)
2024-10-31 04:00:00,Jahangirpuri,,276.0,520.0,22.0,17.23,2.13,24.78,26.95,0.25,81.0,Diwali 2024 (Oct 31)
2024-10-31 04:00:00,Punjabi Bagh,,334.0,459.0,26.6,24.78,1.78,10.12,29.05,0.3,75.75,Diwali 2024 (Oct 31)
2024-10-31 04:00:00,R K Puram,,212.0,326.0,4.2,58.1,2.4,20.5,25.32,0.3,86.25,Diwali 2024 (Oct 31)
2024-10-31 05:00:00,Anand Vihar,,271.0,478.0,7.2,75.45,3.52,5.85,27.38,0.42,75.25,Diwali 2024 (Oct 31)
2024-10-31 05:00:00,Bawana,,252.25,350.0,6.4,25.45,1.32,5.98,24.88,0.65,83.75,Diwali 2024 (Oct 31)
2024-10-31 05:00:00,Dwarka-Sector 8,,178.0,315.0,6.32,56.82,1.61,6.95,26.25,0.78,82.75,Diwali 2024 (Oct 31)
2024-10-31 05:00:00,ITO,,203.5,287.25,4.85,258.42,2.43,9.15,,,,Diwali 2024 (Oct 31)
2024-10-31 05:00:00,Jahangirpuri,,265.0,550.0,15.62,17.23,1.74,24.42,27.15,0.32,76.75,Diwali 2024 (Oct 31)
2024-10-31 05:00:00,Punjabi Bagh,,256.0,418.0,18.12,24.78,1.47,8.8,29.02,0.32,74.5,Diwali 2024 (Oct 31)
2024-10-31 05:00:00,R K Puram,,195.0,311.0,,47.28,2.21,22.4,25.1,0.3,85.75,Diwali 2024 (Oct 31)
2024-10-31 06:00:00,Anand Vihar,,284.0,544.0,7.52,62.12,3.66,5.58,27.48,0.92,75.0,Diwali 2024 (Oct 31)
2024-10-31 06:00:00,Bawana,,256.25,350.0,5.5,24.3,1.32,5.32,24.75,0.78,84.75,Diwali 2024 (Oct 31)
2024-10-31 06:00:00,Dwarka-Sector 8,,172.0,300.0,5.85,52.5,1.59,6.38,26.0,0.82,83.5,Diwali 2024 (Oct 31)
2024-10-31 06:00:00,ITO,,199.25,287.75,4.38,207.7,1.8,9.62,,,,Diwali 2024 (Oct 31)
2024-10-31 06:00:00,Jahangirpuri,,280.0,571.0,8.02,16.25,1.73,25.0,27.08,0.32,75.75,Diwali 2024 (Oct 31)
2024-10-31 06:00:00,Punjabi Bagh,,289.0,437.0,15.08,35.2,1.25,15.25,29.2,0.38,71.25,Diwali 2024 (Oct 31)
2024-10-31 06:00:00,R K Puram,,222.0,345.0,,50.22,1.79,21.35,25.08,0.3,84.5,Diwali 2024 (Oct 31)
2024-10-31 07:00:00,Anand Vihar,,293.0,544.0,12.0,70.97,3.54,5.58,27.78,0.95,74.0,Diwali 2024 (Oct 31)
2024-10-31 07:00:00,Bawana,,244.0,312.0,7.55,22.58,1.49,6.22,25.08,0.65,84.5,Diwali 2024 (Oct 31)
2024-10-31 07:00:00,Dwarka-Sector 8,,168.0,328.0,6.08,52.12,1.81,6.4,26.32,0.8,83.5,Diwali 2024 (Oct 31)
2024-10-31 07:00:00,ITO,,183.5,269.25,4.12,155.28,1.52,9.75,,,,Diwali 2024 (Oct 31)
2024-10-31 07:00:00,Jahangirpuri,,288.0,574.0,4.68,16.08,1.69,23.95,27.28,0.6,74.25,Diwali 2024 (Oct 31)
2024-10-31 07:00:00,Punjabi Bagh,,272.0,420.0,3.92,57.75,1.16,19.12,29.3,0.35,70.75,Diwali 2024 (Oct 31)
2024-10-31 07:00:00,R K Puram,,216.0,345.0,,56.12,1.45,21.22,25.52,0.3,83.0,Diwali 2024 (Oct 31)
2024-10-31 08:00:00,Anand Vihar,,296.0,637.0,13.28,80.1,3.14,6.12,29.33,0.95,67.0,Diwali 2024 (Oct 31)
2024-10-31 08:00:00,Bawana,,259.0,345.0,16.1,23.55,1.68,6.78,27.32,0.7,74.25,Diwali 2024 (Oct 31)
2024-10-31 08:00:00,Dwarka-Sector 8,,183.0,331.0,5.82,53.08,1.89,6.55,27.42,0.88,79.0,Diwali 2024 (Oct 31)
2024-10-31 08:00:00,ITO,,197.25,283.25,11.98,129.18,1.68,10.68,,,,Diwali 2024 (Oct 31)
2024-10-31 08:00:00,Jahangirpuri,,272.0,569.0,9.63,15.05,2.09,26.5,27.8,0.7,71.75,Diwali 2024 (Oct 31)
2024-10-31 08:00:00,Punjabi Bagh,,262.0,403.0,6.42,50.3,1.23,28.75,29.92,0.75,67.75,Diwali 2024 (Oct 31)
2024-10-31 08:00:00,R K Puram,,206.0,354.0,,59.3,1.42,21.7,27.72,0.3,78.0,Diwali 2024 (Oct 31)
2024-10-31 09:00:00,Anand Vihar,,284.0,588.0,12.68,76.75,2.86,7.25,31.17,0.9,58.0,Diwali 2024 (Oct 31)
2024-10-31 09:00:00,Bawana,,327.0,418.0,21.92,18.1,1.43,11.58,30.88,1.4,56.25,Diwali 2024 (Oct 31)
2024-10-31 09:00:00,Dwarka-Sector 8,,211.0,372.0,6.2,46.42,1.76,9.72,28.9,1.2,70.25,Diwali 2024 (Oct 31)
2024-10-31 09:00:00,ITO,,235.25,326.75,16.02,96.68,1.68,11.3,,,,Diwali 2024 (Oct 31)
2024-10-31 09:00:00,Jahangirpuri,,295.0,565.0,12.42,10.12,1.8,26.62,28.8,0.75,65.25,Diwali 2024 (Oct 31)
2024-10-31 09:00:00,Punjabi Bagh,,283.0,447.0,5.0,47.35,1.3,51.52,31.08,0.78,62.5,Diwali 2024 (Oct 31)
2024-10-31 09:00:00,R K Puram,,239.0,384.0,23.1,43.92,2.08,34.65,30.5,0.35,68.75,Diwali 2024 (Oct 31)
2024-10-31 10:00:00,Anand Vihar,,275.0,647.0,11.88,73.1,2.55,7.4,32.67,1.08,50.25,Diwali 2024 (Oct 31)
2024-10-31 10:00:00,Bawana,,282.0,371.0,17.7,15.2,1.08,28.58,32.92,1.88,45.5,Diwali 2024 (Oct 31)
2024-10-31 10:00:00,Dwarka-Sector 8,,251.0,398.0,5.22,36.25,1.61,20.0,30.38,1.35,62.5,Diwali 2024 (Oct 31)
2024-10-31 10:00:00,ITO,,219.75,305.75,16.9,96.88,1.35,15.08,,,,Diwali 2024 (Oct 31)
2024-10-31 10:00:00,Jahangirpuri,,232.0,449.0,12.95,8.12,1.6,26.78,30.22,0.65,57.0,Diwali 2024 (Oct 31)
2024-10-31 10:00:00,Punjabi Bagh,,280.0,462.0,9.1,37.15,1.06,78.45,32.55,0.98,53.25,Diwali 2024 (Oct 31)
2024-10-31 10:00:00,R K Puram,,256.0,402.25,25.55,22.12,2.46,70.15,33.4,0.43,59.0,Diwali 2024 (Oct 31)
2024-10-31 11:00:00,Anand Vihar,,208.0,417.0,9.7,65.38,2.19,13.0,33.85,1.18,44.75,Diwali 2024 (Oct 31)
2024-10-31 11:00:00,Bawana,,182.0,272.0,11.28,12.35,0.81,62.95,33.85,1.2,40.5,Diwali 2024 (Oct 31)
2024-10-31 11:00:00,Dwarka-Sector 8,,239.0,368.0,5.68,27.2,1.13,28.9,32.5,1.45,48.5,Diwali 2024 (Oct 31)
2024-10-31 11:00:00,ITO,,136.25,208.0,18.62,71.25,1.0,20.3,,,,Diwali 2024 (Oct 31)
2024-10-31 11:00:00,Jahangirpuri,,178.0,355.0,13.93,8.6,0.99,26.72,31.6,0.7,48.0,Diwali 2024 (Oct 31)
2024-10-31 11:00:00,Punjabi Bagh,,190.0,317.0,21.7,19.5,0.74,96.68,34.38,0.88,44.5,Diwali 2024 (Oct 31)
2024-10-31 11:00:00,R K Puram,,233.0,390.0,15.45,12.32,1.42,101.9,36.2,0.43,47.5,Diwali 2024 (Oct 31)
2024-10-31 12:00:00,Anand Vihar,,95.0,267.0,4.82,54.82,1.95,33.15,34.18,1.5,42.25,Diwali 2024 (Oct 31)
2024-10-31 12:00:00,Bawana,,119.0,237.0,9.77,10.03,0.72,91.7,34.4,1.45,39.0,Diwali 2024 (Oct 31)
2024-10-31 12:00:00,Dwarka-Sector 8,,130.0,248.0,6.9,20.23,0.91,33.78,33.3,1.65,43.5,Diwali 2024 (Oct 31)
2024-10-31 12:00:00,ITO,,93.5,156.25,10.12,60.02,0.95,26.22,,,,Diwali 2024 (Oct 31)
2024-10-31 12:00:00,Jahangirpuri,,124.0,291.0,,,0.07,27.38,32.95,0.85,42.75,Diwali 2024 (Oct 31)
2024-10-31 12:00:00,Punjabi Bagh,,157.0,255.0,16.77,19.7,0.55,109.38,35.22,1.42,41.0,Diwali 2024 (Oct 31)
2024-10-31 12:00:00,R K Puram,,139.0,287.5,13.42,6.92,2.0,117.15,37.5,0.62,42.75,Diwali 2024 (Oct 31)
2024-10-31 13:00:00,Anand Vihar,,82.0,313.0,2.1,49.5,1.73,34.88,34.32,1.45,41.75,Diwali 2024 (Oct 31)
2024-10-31 13:00:00,Bawana,,113.0,244.0,31.3,9.6,1.87,111.48,34.33,2.02,39.5,Diwali 2024 (Oct 31)
2024-10-31 13:00:00,Dwarka-Sector 8,,122.0,238.0,6.68,22.8,1.03,42.05,33.2,1.52,44.5,Diwali 2024 (Oct 31)
2024-10-31 13:00:00,ITO,,75.0,134.25,5.3,70.03,0.88,28.28,,,,Diwali 2024 (Oct 31)
2024-10-31 13:00:00,Jahangirpuri,,100.0,265.0,5.93,12.03,1.28,31.1,34.1,0.82,41.0,Diwali 2024 (Oct 31)
2024-10-31 13:00:00,Punjabi Bagh,,122.0,241.0,16.95,20.7,0.53,118.7,36.15,1.12,39.75,Diwali 2024 (Oct 31)
2024-10-31 13:00:00,R K Puram,,124.0,218.25,11.25,5.7,0.62,126.0,37.8,0.88,42.25,Diwali 2024 (Oct 31)
2024-10-31 14:00:00,Anand Vihar,,98.0,266.0,1.48,50.58,1.65,35.15,34.35,1.38,41.25,Diwali 2024 (Oct 31)
2024-10-31 14:00:00,Bawana,,122.0,233.0,10.1,8.82,0.75,118.95,34.48,1.55,38.75,Diwali 2024 (Oct 31)
2024-10-31 14:00:00,Dwarka-Sector 8,,135.0,254.0,6.65,23.52,1.0,41.68,33.45,1.35,43.75,Diwali 2024 (Oct 31)
2024-10-31 14:00:00,ITO,,68.0,123.25,4.82,74.25,0.88,30.82,,,,Diwali 2024 (Oct 31)
2024-10-31 14:00:00,Jahangirpuri,,101.0,276.0,19.03,18.27,1.69,34.4,33.38,0.78,42.5,Diwali 2024 (Oct 31)
2024-10-31 14:00:00,Punjabi Bagh,,119.0,230.0,18.08,31.32,0.52,123.85,36.25,1.15,39.25,Diwali 2024 (Oct 31)
2024-10-31 14:00:00,R K Puram,,119.0,227.0,10.7,,1.15,122.5,37.33,0.52,42.5,Diwali 2024 (Oct 31)
2024-10-31 15:00:00,Anand Vihar,,95.0,287.0,0.45,58.5,1.66,37.75,34.0,1.12,42.5,Diwali 2024 (Oct 31)
2024-10-31 15:00:00,Bawana,,117.0,230.0,10.22,10.58,0.8,128.18,32.98,1.02,42.5,Diwali 2024 (Oct 31)
2024-10-31 15:00:00,Dwarka-Sector 8,,119.0,230.0,6.85,25.0,0.9,36.15,33.22,1.32,43.0,Diwali 2024 (Oct 31)
2024-10-31 15:00:00,ITO,,64.75,118.0,4.4,82.8,0.94,33.85,,,,Diwali 2024 (Oct 31)
2024-10-31 15:00:00,Jahangirpuri,,105.0,254.0,19.1,16.85,1.82,42.15,32.88,0.7,43.5,Diwali 2024 (Oct 31)
2024-10-31 15:00:00,Punjabi Bagh,,113.0,226.0,5.88,49.7,0.46,116.08,35.92,1.12,38.25,Diwali 2024 (Oct 31)
2024-10-31 15:00:00,R K Puram,,110.0,219.75,9.45,4.1,1.82,116.02,36.6,0.4,43.0,Diwali 2024 (Oct 31)
2024-10-31 16:00:00,Anand Vihar,,119.0,355.0,1.68,66.62,1.69,31.95,33.15,0.9,44.75,Diwali 2024 (Oct 31)
2024-10-31 16:00:00,Bawana,,121.0,224.0,16.65,9.77,1.21,135.07,31.83,1.33,44.75,Diwali 2024 (Oct 31)
2024-10-31 16:00:00,Dwarka-Sector 8,,106.0,221.0,6.9,40.2,1.11,32.95,32.5,1.15,44.75,Diwali 2024 (Oct 31)
2024-10-31 16:00:00,ITO,,70.5,122.5,8.25,54.72,0.99,37.45,,,,Diwali 2024 (Oct 31)
2024-10-31 16:00:00,Jahangirpuri,,110.0,254.0,26.55,19.5,2.12,43.75,32.4,0.52,45.5,Diwali 2024 (Oct 31)
2024-10-31 16:00:00,Punjabi Bagh,,97.0,194.0,1.3,46.05,0.52,123.02,34.8,0.65,41.0,Diwali 2024 (Oct 31)
2024-10-31 16:00:00,R K Puram,,107.0,198.5,9.55,8.43,2.09,105.22,35.2,0.32,45.0,Diwali 2024 (Oct 31)
2024-10-31 17:00:00,Anand Vihar,,135.0,342.0,5.5,79.2,1.76,20.75,32.22,0.72,46.75,Diwali 2024 (Oct 31)
2024-10-31 17:00:00,Bawana,,112.0,232.0,19.65,12.52,1.31,111.22,29.78,4.9,51.0,Diwali 2024 (Oct 31)
2024-10-31 17:00:00,Dwarka-Sector 8,,106.0,254.0,7.3,69.85,1.35,28.6,31.08,0.78,48.5,Diwali 2024 (Oct 31)
2024-10-31 17:00:00,ITO,,78.5,137.25,10.1,73.4,1.27,24.1,,,,Diwali 2024 (Oct 31)
2024-10-31 17:00:00,Jahangirpuri,,119.0,287.0,31.98,26.82,2.55,38.02,31.2,0.35,48.0,Diwali 2024 (Oct 31)
2024-10-31 17:00:00,Punjabi Bagh,,101.0,216.0,,56.2,0.9,103.82,32.95,0.38,45.5,Diwali 2024 (Oct 31)
2024-10-31 17:00:00,R K Puram,,106.0,228.25,6.9,43.45,0.8,66.35,32.18,0.3,52.0,Diwali 2024 (Oct 31)
2024-10-31 18:00:00,Anand Vihar,,145.0,427.0,6.32,91.52,2.12,7.28,30.85,0.38,50.75,Diwali 2024 (Oct 31)
2024-10-31 18:00:00,Bawana,,121.0,219.0,20.12,22.12,1.45,76.65,27.55,0.33,58.5,Diwali 2024 (Oct 31)
2024-10-31 18:00:00,Dwarka-Sector 8,,113.0,284.0,9.78,109.0,2.23,18.4,29.4,0.57,54.0,Diwali 2024 (Oct 31)
2024-10-31 18:00:00,ITO,,88.0,155.67,9.4,142.5,1.69,11.87,,,,Diwali 2024 (Oct 31)
2024-10-31 18:00:00,Jahangirpuri,,144.0,371.0,41.55,57.7,3.37,26.8,29.7,0.3,53.5,Diwali 2024 (Oct 31)
2024-10-31 18:00:00,Punjabi Bagh,,118.0,252.0,5.5,55.7,1.4,65.65,31.45,0.3,50.25,Diwali 2024 (Oct 31)
2024-10-31 18:00:00,R K Puram,,168.0,297.0,16.88,70.78,2.28,22.62,28.65,0.3,64.75,Diwali 2024 (Oct 31)
2024-10-31 19:00:00,Anand Vihar,,189.0,505.0,7.85,100.82,2.39,6.9,29.82,0.45,53.0,Diwali 2024 (Oct 31)
2024-10-31 19:00:00,Bawana,,166.0,280.0,78.28,32.2,1.6,48.47,26.5,0.5,62.5,Diwali 2024 (Oct 31)
2024-10-31 19:00:00,Dwarka-Sector 8,,129.0,388.0,10.1,113.4,2.16,8.38,28.25,0.68,59.25,Diwali 2024 (Oct 31)
2024-10-31 19:00:00,ITO,,110.25,189.0,9.2,190.5,2.28,9.38,,,,Diwali 2024 (Oct 31)
2024-10-31 19:00:00,Jahangirpuri,,227.0,469.0,86.08,48.0,2.83,30.45,29.52,0.4,51.0,Diwali 2024 (Oct 31)
2024-10-31 19:00:00,Punjabi Bagh,,178.0,323.0,17.0,32.38,1.16,52.78,30.8,0.3,50.0,Diwali 2024 (Oct 31)
2024-10-31 19:00:00,R K Puram,,263.0,424.0,29.08,76.53,3.47,17.6,27.02,0.3,72.25,Diwali 2024 (Oct 31)
2024-10-31 20:00:00,Anand Vihar,,209.0,539.0,12.85,78.0,2.29,8.07,30.15,0.62,48.5,Diwali 2024 (Oct 31)
2024-10-31 20:00:00,Bawana,,300.0,410.0,100.38,31.88,1.55,40.1,26.18,1.08,61.25,Diwali 2024 (Oct 31)
2024-10-31 20:00:00,Dwarka-Sector 8,,144.0,346.0,10.82,101.35,1.86,8.7,28.08,0.72,58.5,Diwali 2024 (Oct 31)
2024-10-31 20:00:00,ITO,,160.0,241.25,8.57,205.92,2.07,9.43,,,,Diwali 2024 (Oct 31)
2024-10-31 20:00:00,Jahangirpuri,,294.0,521.0,,49.53,2.2,45.57,29.3,0.43,49.0,Diwali 2024 (Oct 31)
2024-10-31 20:00:00,Punjabi Bagh,,190.0,316.0,15.38,29.38,0.93,48.08,30.42,0.3,51.0,Diwali 2024 (Oct 31)
2024-10-31 20:00:00,R K Puram,,465.0,661.0,44.95,66.22,2.9,21.15,26.0,0.3,75.75,Diwali 2024 (Oct 31)
2024-10-31 21:00:00,Anand Vihar,,251.0,417.0,17.15,74.92,2.28,7.52,29.95,0.65,48.0,Diwali 2024 (Oct 31)
2024-10-31 21:00:00,Bawana,,279.0,366.0,80.32,25.15,1.47,38.88,25.7,1.02,62.25,Diwali 2024 (Oct 31)
2024-10-31 21:00:00,Dwarka-Sector 8,,215.0,454.0,20.48,87.75,1.68,4.97,27.85,0.72,58.0,Diwali 2024 (Oct 31)
2024-10-31 21:00:00,ITO,,283.5,371.0,12.77,155.65,1.62,10.72,,,,Diwali 2024 (Oct 31)
2024-10-31 21:00:00,Jahangirpuri,,,871.0,,53.22,2.28,65.53,28.82,0.45,50.5,Diwali 2024 (Oct 31)
2024-10-31 21:00:00,Punjabi Bagh,,285.0,451.0,41.28,34.25,1.0,21.62,30.25,0.4,51.25,Diwali 2024 (Oct 31)
2024-10-31 21:00:00,R K Puram,,,849.25,105.48,60.4,1.75,21.88,25.68,0.3,75.0,Diwali 2024 (Oct 31)
2024-10-31 22:00:00,Anand Vihar,,471.0,626.0,12.32,63.18,2.3,7.2,29.48,0.57,49.75,Diwali 2024 (Oct 31)
2024-10-31 22:00:00,Bawana,,252.0,332.0,60.2,21.32,1.53,32.15,25.4,0.35,64.5,Diwali 2024 (Oct 31)
2024-10-31 22:00:00,Dwarka-Sector 8,,488.0,,55.78,81.25,1.45,2.22,27.7,0.8,57.0,Diwali 2024 (Oct 31)
2024-10-31 22:00:00,ITO,,544.67,657.33,31.5,174.43,1.85,11.77,,,,Diwali 2024 (Oct 31)
2024-10-31 22:00:00,Jahangirpuri,,296.0,,,49.78,2.45,77.15,28.32,0.38,52.75,Diwali 2024 (Oct 31)
2024-10-31 22:00:00,Punjabi Bagh,,285.0,,45.88,47.58,1.11,10.52,30.15,0.32,51.0,Diwali 2024 (Oct 31)
2024-10-31 22:00:00,R K Puram,,393.0,912.0,174.87,54.62,2.46,23.52,25.9,0.3,70.25,Diwali 2024 (Oct 31)
2024-10-31 23:00:00,Anand Vihar,,775.0,898.0,19.47,69.03,2.46,5.75,28.8,0.52,53.0,Diwali 2024 (Oct 31)
2024-10-31 23:00:00,Bawana,,288.0,371.0,39.42,19.27,1.56,27.98,24.7,0.95,67.0,Diwali 2024 (Oct 31)
2024-10-31 23:00:00,Dwarka-Sector 8,,732.0,,81.92,82.18,1.5,0.3,27.02,0.88,59.5,Diwali 2024 (Oct 31)
2024-10-31 23:00:00,ITO,,944.5,,56.2,195.1,2.24,14.2,,,,Diwali 2024 (Oct 31)
2024-10-31 23:00:00,Jahangirpuri,,315.0,,,43.68,2.57,62.8,27.88,0.45,54.0,Diwali 2024 (Oct 31)
2024-10-31 23:00:00,Punjabi Bagh,,335.0,850.25,62.88,69.05,1.54,7.58,29.75,0.32,52.0,Diwali 2024 (Oct 31)
2024-10-31 23:00:00,R K Puram,,544.0,,,51.7,2.14,23.68,25.68,0.3,67.25,Diwali 2024 (Oct 31)
2024-11-01 00:00:00,Anand Vihar,,,,27.53,59.93,2.7,6.5,28.53,0.6,53.0,Diwali 2024 (Oct 31)
2024-11-01 00:00:00,Bawana,,291.0,346.0,27.53,17.1,1.86,22.6,24.27,0.6,68.0,Diwali 2024 (Oct 31)
2024-11-01 00:00:00,Dwarka-Sector 8,,793.0,,80.5,62.5,1.75,,26.43,0.87,60.0,Diwali 2024 (Oct 31)
2024-11-01 00:00:00,ITO,,985.0,,52.22,154.3,2.29,15.95,,,,Diwali 2024 (Oct 31)
2024-11-01 00:00:00,Jahangirpuri,,385.0,,163.4,32.23,2.5,42.77,27.4,0.43,55.0,Diwali 2024 (Oct 31)
2024-11-01 00:00:00,Punjabi Bagh,,507.0,,58.07,66.43,1.99,7.3,29.43,0.43,51.67,Diwali 2024 (Oct 31)
2024-11-01 00:00:00,R K Puram,,713.0,,151.2,40.13,2.04,20.3,25.07,0.3,68.67,Diwali 2024 (Oct 31)
2024-11-01 01:00:00,Anand Vihar,,992.0,,26.47,54.73,2.73,6.63,28.2,0.63,53.0,Diwali 2024 (Oct 31)
2024-11-01 01:00:00,Bawana,,333.0,387.0,24.92,16.67,2.06,21.02,23.95,0.48,67.25,Diwali 2024 (Oct 31)
2024-11-01 01:00:00,Dwarka-Sector 8,,547.0,,55.35,51.1,1.75,,25.88,0.7,62.5,Diwali 2024 (Oct 31)
2024-11-01 01:00:00,ITO,,805.25,861.67,35.33,112.98,1.93,14.75,,,,Diwali 2024 (Oct 31)
2024-11-01 01:00:00,Jahangirpuri,,385.0,935.0,82.85,30.92,2.29,32.67,27.12,0.45,55.0,Diwali 2024 (Oct 31)
2024-11-01 01:00:00,Punjabi Bagh,,560.25,,39.4,58.25,1.94,20.9,28.95,0.32,52.5,Diwali 2024 (Oct 31)
2024-11-01 01:00:00,R K Puram,,668.0,,95.73,35.07,1.44,18.6,24.13,0.3,69.67,Diwali 2024 (Oct 31)
2024-11-01 02:00:00,Anand Vihar,,728.5,983.0,23.02,51.15,2.54,4.78,27.92,0.72,53.25,Diwali 2024 (Oct 31)
2024-11-01 02:00:00,Bawana,,393.0,444.0,20.58,16.15,2.26,16.88,23.4,0.32,69.75,Diwali 2024 (Oct 31)
2024-11-01 02:00:00,Dwarka-Sector 8,,381.0,,34.58,29.68,1.54,,25.08,0.7,68.25,Diwali 2024 (Oct 31)
2024-11-01 02:00:00,ITO,,449.75,515.75,20.18,72.0,1.58,15.7,,,,Diwali 2024 (Oct 31)
2024-11-01 02:00:00,Jahangirpuri,,400.0,576.0,42.07,29.05,2.29,29.1,26.68,0.45,56.5,Diwali 2024 (Oct 31)
2024-11-01 02:00:00,Punjabi Bagh,,436.0,560.0,47.2,43.72,1.85,28.2,28.7,0.4,53.75,Diwali 2024 (Oct 31)
2024-11-01 02:00:00,R K Puram,,412.0,980.0,72.22,31.5,1.7,18.77,23.88,0.3,67.5,Diwali 2024 (Oct 31)
2024-11-01 03:00:00,Anand Vihar,,472.0,642.0,26.3,53.9,2.31,5.38,27.48,0.85,55.0,Diwali 2024 (Oct 31)
2024-11-01 03:00:00,Bawana,,399.0,448.0,17.3,15.75,2.32,15.62,22.78,0.32,73.25,Diwali 2024 (Oct 31)
2024-11-01 03:00:00,Dwarka-Sector 8,,305.0,,27.28,30.52,1.68,,24.7,0.7,69.25,Diwali 2024 (Oct 31)
2024-11-01 03:00:00,ITO,,342.5,393.5,12.85,62.08,1.62,15.68,,,,Diwali 2024 (Oct 31)
2024-11-01 03:00:00,Jahangirpuri,,365.0,523.0,36.35,20.92,2.44,30.08,26.12,0.55,59.0,Diwali 2024 (Oct 31)
2024-11-01 03:00:00,Punjabi Bagh,,470.0,528.0,41.42,19.32,1.93,23.55,28.4,0.3,54.75,Diwali 2024 (Oct 31)
2024-11-01 03:00:00,R K Puram,,376.0,567.0,39.17,27.35,1.85,17.48,23.22,0.3,68.75,Diwali 2024 (Oct 31)
