file_key,sheet,station_folder,data_type,col_name,inferred_dtype,semantic_role,sample_values,n_total,n_missing,pct_missing,completely_empty
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,01:00:00,int,unknown,312 | 341 | 414,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,02:00:00,int,unknown,314 | 344 | 410,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,03:00:00,int,unknown,316 | 346 | 407,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,04:00:00,int,unknown,317 | 347 | 406,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,05:00:00,int,unknown,318 | 347 | 407,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,06:00:00,int,unknown,319 | 348 | 406,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,07:00:00,float,unknown,321.0 | 349.0 | 406.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,08:00:00,int,unknown,321 | 351 | 405,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,09:00:00,int,unknown,322 | 354 | 404,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,10:00:00,int,unknown,323 | 358 | 401,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,11:00:00,int,unknown,325 | 361 | 397,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,12:00:00,int,unknown,326 | 367 | 391,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,13:00:00,int,unknown,329 | 369 | 387,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,14:00:00,int,unknown,331 | 374 | 383,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,15:00:00,int,unknown,330 | 383 | 377,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,16:00:00,int,unknown,331 | 391 | 370,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,17:00:00,int,unknown,329 | 398 | 365,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,18:00:00,int,unknown,328 | 403 | 360,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,19:00:00,int,unknown,328 | 405 | 358,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,20:00:00,float,unknown,328.0 | 408.0 | 355.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,21:00:00,int,unknown,328 | 414 | 351,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,22:00:00,int,unknown,331 | 414 | 350,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_December_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,23:00:00,int,unknown,333 | 415 | 349,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,00:00:00,int,unknown,410 | 375 | 346,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,01:00:00,int,unknown,414 | 372 | 347,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,02:00:00,int,unknown,409 | 371 | 347,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,03:00:00,int,unknown,404 | 371 | 345,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,04:00:00,int,unknown,398 | 370 | 344,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,05:00:00,int,unknown,392 | 370 | 344,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,06:00:00,int,unknown,385 | 372 | 340,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,07:00:00,int,unknown,380 | 373 | 339,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,08:00:00,int,unknown,375 | 373 | 338,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,09:00:00,int,unknown,371 | 373 | 338,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,10:00:00,int,unknown,371 | 371 | 337,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,11:00:00,int,unknown,368 | 370 | 337,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,12:00:00,int,unknown,369 | 368 | 336,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,13:00:00,int,unknown,370 | 366 | 335,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,14:00:00,int,unknown,373 | 364 | 333,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,15:00:00,int,unknown,373 | 362 | 333,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,16:00:00,int,unknown,380 | 359 | 325,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,17:00:00,int,unknown,381 | 357 | 307,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,18:00:00,int,unknown,380 | 358 | 299,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,19:00:00,int,unknown,379 | 358 | 291,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,20:00:00,int,unknown,380 | 357 | 288,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,21:00:00,int,unknown,380 | 353 | 287,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,22:00:00,int,unknown,381 | 348 | 285,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_February_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,23:00:00,int,unknown,379 | 347 | 281,28,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,00:00:00,float,unknown,345.0 | 380.0 | 425.0,31,3,9.68,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,01:00:00,float,unknown,345.0 | 385.0 | 427.0,31,3,9.68,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,02:00:00,float,unknown,388.0 | 428.0 | 401.0,31,4,12.9,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,03:00:00,float,unknown,391.0 | 426.0 | 402.0,31,4,12.9,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,04:00:00,float,unknown,394.0 | 423.0 | 403.0,31,5,16.13,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,05:00:00,float,unknown,396.0 | 420.0 | 405.0,31,5,16.13,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,06:00:00,float,unknown,397.0 | 419.0 | 407.0,31,5,16.13,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,07:00:00,float,unknown,397.0 | 417.0 | 409.0,31,5,16.13,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,08:00:00,float,unknown,398.0 | 409.0 | 358.0,31,7,22.58,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,09:00:00,float,unknown,370.0 | 399.0 | 414.0,31,5,16.13,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,10:00:00,float,unknown,369.0 | 401.0 | 411.0,31,4,12.9,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,11:00:00,float,unknown,370.0 | 402.0 | 409.0,31,4,12.9,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,12:00:00,float,unknown,371.0 | 403.0 | 410.0,31,4,12.9,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,13:00:00,float,unknown,371.0 | 406.0 | 413.0,31,4,12.9,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,14:00:00,float,unknown,371.0 | 409.0 | 415.0,31,4,12.9,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,15:00:00,float,unknown,371.0 | 413.0 | 415.0,31,4,12.9,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,16:00:00,float,unknown,370.0 | 415.0 | 416.0,31,4,12.9,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,17:00:00,float,unknown,370.0 | 416.0 | 417.0,31,4,12.9,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,18:00:00,float,unknown,371.0 | 417.0 | 417.0,31,5,16.13,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,19:00:00,float,unknown,371.0 | 419.0 | 416.0,31,3,9.68,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,20:00:00,float,unknown,372.0 | 421.0 | 415.0,31,3,9.68,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,21:00:00,float,unknown,374.0 | 422.0 | 414.0,31,3,9.68,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,22:00:00,float,unknown,374.0 | 424.0 | 413.0,31,3,9.68,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_January_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,23:00:00,float,unknown,377.0 | 424.0 | 410.0,31,3,9.68,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,Date,int,timestamp,1 | 2 | 3,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,00:00:00,float,unknown,138.0 | 119.0 | 136.0,31,2,6.45,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,01:00:00,float,unknown,137.0 | 119.0 | 135.0,31,2,6.45,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,02:00:00,float,unknown,143.0 | 116.0 | 130.0,31,2,6.45,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,03:00:00,float,unknown,146.0 | 120.0 | 123.0,31,2,6.45,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,04:00:00,float,unknown,150.0 | 122.0 | 117.0,31,2,6.45,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,05:00:00,float,unknown,151.0 | 125.0 | 112.0,31,2,6.45,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,06:00:00,float,unknown,153.0 | 126.0 | 107.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,07:00:00,float,unknown,155.0 | 132.0 | 100.0,31,2,6.45,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,08:00:00,float,unknown,158.0 | 138.0 | 92.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,09:00:00,float,unknown,159.0 | 141.0 | 90.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,10:00:00,float,unknown,162.0 | 140.0 | 92.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,11:00:00,float,unknown,163.0 | 138.0 | 94.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,12:00:00,float,unknown,137.0 | 95.0 | 98.0,31,2,6.45,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,13:00:00,float,unknown,162.0 | 136.0 | 96.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,14:00:00,float,unknown,160.0 | 135.0 | 96.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,15:00:00,float,unknown,156.0 | 136.0 | 97.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,16:00:00,float,unknown,151.0 | 136.0 | 99.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,17:00:00,float,unknown,146.0 | 136.0 | 99.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,18:00:00,float,unknown,142.0 | 136.0 | 97.0,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_July_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",AQI Hourly,19:00:00,float,unknown,136.0 | 137.0 | 98.0,31,1,3.23,False
