file_key,sheet,station_folder,col_name,semantic_role,min,max,mean,median,n_zeros,n_negative,n_sentinel,pct_missing
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",PM2.5 (µg/m³),PM2.5,1.0,998.0,141.8928,99.5,0,0,29,17.46
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",PM10 (µg/m³),PM10,1.0,998.0,315.6577,273.0,0,0,17,17.19
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NO (µg/m³),NO,0.1,494.5,64.7715,30.7,0,0,2,14.06
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NO2 (µg/m³),NO2,0.33,497.6,81.9033,71.15,0,0,4,13.92
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NOx (ppb),NOx,0.0,494.5,96.0932,69.075,8,0,2,13.87
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NH3 (µg/m³),NH3,0.1,279.5,37.1389,30.4,0,0,2,13.65
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",SO2 (µg/m³),SO2,0.1,154.9,17.5047,15.58,0,0,5,20.06
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",CO (mg/m³),CO,0.0,9.65,2.1072,1.69,1,0,0,15.0
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Ozone (µg/m³),O3,0.4,483.2,42.105,25.82,0,0,4,17.68
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Benzene (µg/m³),Benzene,0.0,60.8,2.573,1.35,151,0,5,16.66
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Toluene (µg/m³),Toluene,0.0,459.1,37.7722,27.28,148,0,6,17.45
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Xylene (µg/m³),Xylene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",O Xylene (µg/m³),Xylene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Eth-Benzene (µg/m³),Benzene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",MP-Xylene (µg/m³),Xylene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",AT (°C),Temp_C,0.8,47.22,27.0614,30.38,0,0,0,13.3
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",RH (%),RH_pct,11.0,94.5,61.0404,61.75,0,0,0,13.3
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",WS (m/s),WindSpeed,0.3,16.27,0.7158,0.38,0,0,0,15.12
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",WD (deg),WindDir,1.0,359.0,124.0935,101.75,0,0,11,13.3
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",RF (mm),Rainfall,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",TOT-RF (mm),TotalRainfall,0.0,0.0,0.0,0.0,8784,0,0,0.0
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",SR (W/mt2),SolarRad,1.0,518.0,131.8153,38.75,0,0,20,13.33
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",BP (mmHg),BaroPressure,732.0,768.5,739.5971,740.0,0,0,0,13.33
"Anand Vihar, Delhi - DPCC/Raw Data/2024_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",VWS (m/s),VWS,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",PM2.5 (µg/m³),PM2.5,1.0,830.0,121.878,76.0,0,0,36,7.03
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",PM10 (µg/m³),PM10,1.0,998.0,262.4119,219.0,0,0,28,6.94
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NO (µg/m³),NO,0.4,497.55,55.574,22.52,0,0,8,6.63
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NO2 (µg/m³),NO2,0.6,498.9,64.459,56.9,0,0,0,5.38
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NOx (ppb),NOx,0.0,499.0,78.7138,50.09,12,0,1,5.57
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NH3 (µg/m³),NH3,0.1,320.2,39.052,36.31,0,0,1,5.11
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",SO2 (µg/m³),SO2,0.1,197.15,25.666,22.58,0,0,5,12.17
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",CO (mg/m³),CO,0.0,9.76,2.0062,1.6,43,0,1,5.32
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Ozone (µg/m³),O3,0.1,138.08,13.8219,9.93,0,0,9,7.71
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Benzene (µg/m³),Benzene,0.0,68.78,3.1577,1.9,88,0,4,7.1
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Toluene (µg/m³),Toluene,0.0,279.15,31.6571,23.22,88,0,5,7.1
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Xylene (µg/m³),Xylene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",O Xylene (µg/m³),Xylene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Eth-Benzene (µg/m³),Benzene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",MP-Xylene (µg/m³),Xylene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",AT (°C),Temp_C,10.6,40.15,26.3297,27.64,0,0,0,4.5
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",RH (%),RH_pct,27.0,97.0,63.0765,63.0,0,0,0,4.57
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",WS (m/s),WindSpeed,0.3,36.6,0.8264,0.35,0,0,0,4.68
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",WD (deg),WindDir,1.0,359.0,165.0466,163.25,0,0,17,5.23
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",RF (mm),Rainfall,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",TOT-RF (mm),TotalRainfall,0.0,0.0,0.0,0.0,8760,0,0,0.0
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",SR (W/mt2),SolarRad,3.0,615.5,135.9473,49.0,0,0,13,4.57
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",BP (mmHg),BaroPressure,719.5,755.0,737.6506,737.0,0,0,0,4.57
"Anand Vihar, Delhi - DPCC/Raw Data/2025_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",VWS (m/s),VWS,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",PM2.5 (µg/m³),PM2.5,1.0,890.0,109.7486,85.0,0,0,25,5.92
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",PM10 (µg/m³),PM10,10.0,984.0,292.6576,264.0,0,0,4,6.58
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NO (µg/m³),NO,0.0,489.0,37.2883,15.33,12,0,45,5.82
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NO2 (µg/m³),NO2,0.0,489.0,44.3395,38.93,10,0,19,4.99
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NOx (ppb),NOx,0.0,467.5,52.5053,33.0,22,0,17,4.3
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",NH3 (µg/m³),NH3,0.0,243.67,29.7651,27.0,1,0,13,4.32
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",SO2 (µg/m³),SO2,0.0,79.95,21.0832,21.0,8,0,18,4.4
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",CO (mg/m³),CO,0.0,9.0,1.4079,1.0,691,0,1,4.76
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Ozone (µg/m³),O3,0.0,932.0,15.7487,10.87,20,0,62,5.72
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Benzene (µg/m³),Benzene,0.0,35.67,2.5534,1.78,200,0,20,4.8
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Toluene (µg/m³),Toluene,0.0,119.25,17.6438,10.15,132,0,25,4.8
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Xylene (µg/m³),Xylene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",O Xylene (µg/m³),Xylene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",Eth-Benzene (µg/m³),Benzene,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",MP-Xylene (µg/m³),Xylene,0.0,304.75,4.0206,2.0,498,0,17,15.33
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",AT (°C),Temp_C,7.25,42.3,25.4427,28.0,0,0,16,3.09
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",RH (%),RH_pct,27.0,96.0,57.8918,56.0,0,0,0,3.09
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",WS (m/s),WindSpeed,0.0,2.75,0.2354,0.0,2599,0,0,3.09
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",WD (deg),WindDir,1.0,353.5,169.8121,161.875,0,0,8,3.38
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",RF (mm),Rainfall,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",TOT-RF (mm),TotalRainfall,,,,,,,,
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",SR (W/mt2),SolarRad,3.5,586.5,132.4508,22.75,0,0,130,3.2
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",BP (mmHg),BaroPressure,705.0,778.25,737.2443,739.5,0,0,0,4.8
"Anand Vihar, Delhi - DPCC/Raw Data/2026_raw_data_hourly_anand_vihar,_delhi_-_dpcc_1H.csv",sheet1,"Anand Vihar, Delhi - DPCC",VWS (m/s),VWS,0.0,1.0,0.3681,0.0,2788,0,0,13.25
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",PM2.5 (µg/m³),PM2.5,2.0,975.0,125.0718,86.0,0,0,44,2.03
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",PM10 (µg/m³),PM10,1.0,991.0,236.2954,202.0,0,0,22,1.74
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NO (µg/m³),NO,0.1,233.6,8.1969,3.8,0,0,7,1.66
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NO2 (µg/m³),NO2,0.9,420.45,27.8742,21.465,0,0,8,1.48
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NOx (ppb),NOx,0.0,461.8,21.5469,14.9,4,0,7,1.46
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NH3 (µg/m³),NH3,0.1,292.3,31.9204,28.68,0,0,1,1.5
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",SO2 (µg/m³),SO2,0.1,167.3,11.7044,8.25,0,0,17,2.02
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",CO (mg/m³),CO,0.0,9.02,1.1612,1.02,1,0,0,1.68
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Ozone (µg/m³),O3,0.4,250.12,41.4167,26.4,0,0,11,1.65
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Benzene (µg/m³),Benzene,0.0,36.22,2.0003,1.38,52,0,1,1.24
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Toluene (µg/m³),Toluene,0.45,240.58,23.0897,12.3,0,0,6,1.24
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Xylene (µg/m³),Xylene,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",O Xylene (µg/m³),Xylene,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Eth-Benzene (µg/m³),Benzene,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",MP-Xylene (µg/m³),Xylene,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",AT (°C),Temp_C,5.05,48.08,25.3918,28.2,0,0,5,0.42
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",RH (%),RH_pct,22.0,91.0,62.3374,64.25,0,0,0,0.42
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",WS (m/s),WindSpeed,0.1,5.7,1.2801,1.1,0,0,0,4.68
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",WD (deg),WindDir,1.0,342.83,188.7065,179.75,0,0,5,1.7
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",RF (mm),Rainfall,0.0,17.38,0.0263,0.0,8302,0,0,0.42
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",TOT-RF (mm),TotalRainfall,0.0,17.38,0.0259,0.0,8339,0,0,0.0
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",SR (W/mt2),SolarRad,5.0,703.0,113.9286,10.25,0,0,24,0.42
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",BP (mmHg),BaroPressure,966.25,999.0,989.7818,990.0,0,0,773,0.42
"Bawana, Delhi - DPCC/Raw Data/2024_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",VWS (m/s),VWS,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",PM2.5 (µg/m³),PM2.5,1.0,994.0,123.4426,81.0,0,0,42,2.28
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",PM10 (µg/m³),PM10,1.0,996.0,208.6429,172.0,0,0,41,2.11
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NO (µg/m³),NO,0.1,238.08,7.9914,3.82,0,0,6,1.46
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NO2 (µg/m³),NO2,0.1,131.02,21.9778,16.2,0,0,15,0.65
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NOx (ppb),NOx,0.0,220.68,18.0902,11.82,3,0,12,0.47
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",NH3 (µg/m³),NH3,0.15,203.05,29.1467,26.75,0,0,0,0.56
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",SO2 (µg/m³),SO2,0.1,182.1,10.5661,7.92,0,0,14,1.08
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",CO (mg/m³),CO,0.0,8.17,1.1182,0.94,24,0,0,1.14
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Ozone (µg/m³),O3,0.1,329.42,36.1256,16.88,0,0,7,0.94
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Benzene (µg/m³),Benzene,0.0,446.7,2.9637,1.12,338,0,3,0.98
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Toluene (µg/m³),Toluene,0.0,412.4,20.7296,8.1,85,0,10,0.96
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Xylene (µg/m³),Xylene,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",O Xylene (µg/m³),Xylene,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",Eth-Benzene (µg/m³),Benzene,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",MP-Xylene (µg/m³),Xylene,,,,,,,,
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",AT (°C),Temp_C,10.28,41.28,26.0356,28.8,0,0,0,0.41
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",RH (%),RH_pct,23.5,95.0,67.3884,69.0,0,0,0,0.41
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",WS (m/s),WindSpeed,0.1,6.78,1.3075,1.0,0,0,0,5.91
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",WD (deg),WindDir,1.0,329.25,180.3459,183.5,0,0,7,2.28
"Bawana, Delhi - DPCC/Raw Data/2025_raw_data_hourly_bawana,_delhi_-_dpcc_1H.csv",sheet1,"Bawana, Delhi - DPCC",RF (mm),Rainfall,0.0,23.75,0.0654,0.0,8253,0,0,0.41
