file_key,sheet,station_folder,col_name,n_total,n_missing,pct_missing,completely_empty
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",02:00:00,30,1,3.33,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",03:00:00,30,1,3.33,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",04:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",05:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",06:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",07:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",08:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",09:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",10:00:00,30,1,3.33,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",11:00:00,30,1,3.33,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",12:00:00,30,1,3.33,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",13:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",14:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",15:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",16:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",17:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",18:00:00,30,1,3.33,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",19:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",20:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",21:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",22:00:00,30,0,0.0,False
"ITO, Delhi - CPCB/AQI Hourly/aqi_hourly_station_level_ito,_delhi_-_cpcb_2025_September_delhi_2025.xlsx",Sheet1,"ITO, Delhi - CPCB",23:00:00,30,1,3.33,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Timestamp,8784,0,0.0,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",PM2.5 (µg/m³),8784,439,5.0,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",PM10 (µg/m³),8784,399,4.54,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NO (µg/m³),8784,94,1.07,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NO2 (µg/m³),8784,234,2.66,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NOx (ppb),8784,121,1.38,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NH3 (µg/m³),8784,148,1.68,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",SO2 (µg/m³),8784,335,3.81,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",CO (mg/m³),8784,81,0.92,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Ozone (µg/m³),8784,249,2.83,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Benzene (µg/m³),8784,92,1.05,False
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Toluene (µg/m³),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Xylene (µg/m³),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",O Xylene (µg/m³),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Eth-Benzene (µg/m³),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",MP-Xylene (µg/m³),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",AT (°C),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",RH (%),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",WS (m/s),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",WD (deg),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",RF (mm),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",TOT-RF (mm),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",SR (W/mt2),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",BP (mmHg),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2024_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",VWS (m/s),8784,8784,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Timestamp,8760,0,0.0,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",PM2.5 (µg/m³),8760,488,5.57,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",PM10 (µg/m³),8760,494,5.64,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NO (µg/m³),8760,104,1.19,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NO2 (µg/m³),8760,109,1.24,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NOx (ppb),8760,105,1.2,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NH3 (µg/m³),8760,104,1.19,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",SO2 (µg/m³),8760,296,3.38,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",CO (mg/m³),8760,109,1.24,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Ozone (µg/m³),8760,105,1.2,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Benzene (µg/m³),8760,106,1.21,False
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Toluene (µg/m³),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Xylene (µg/m³),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",O Xylene (µg/m³),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Eth-Benzene (µg/m³),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",MP-Xylene (µg/m³),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",AT (°C),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",RH (%),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",WS (m/s),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",WD (deg),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",RF (mm),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",TOT-RF (mm),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",SR (W/mt2),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",BP (mmHg),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2025_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",VWS (m/s),8760,8760,100.0,True
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Timestamp,5088,0,0.0,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",PM2.5 (µg/m³),5088,319,6.27,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",PM10 (µg/m³),5088,325,6.39,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NO (µg/m³),5088,213,4.19,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NO2 (µg/m³),5088,213,4.19,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NOx (ppb),5088,213,4.19,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",NH3 (µg/m³),5088,213,4.19,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",SO2 (µg/m³),5088,321,6.31,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",CO (mg/m³),5088,224,4.4,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Ozone (µg/m³),5088,247,4.85,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Benzene (µg/m³),5088,238,4.68,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Toluene (µg/m³),5088,767,15.07,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Xylene (µg/m³),5088,5088,100.0,True
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",O Xylene (µg/m³),5088,767,15.07,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",Eth-Benzene (µg/m³),5088,767,15.07,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",MP-Xylene (µg/m³),5088,767,15.07,False
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",AT (°C),5088,5088,100.0,True
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",RH (%),5088,5088,100.0,True
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",WS (m/s),5088,5088,100.0,True
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",WD (deg),5088,5088,100.0,True
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",RF (mm),5088,5088,100.0,True
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",TOT-RF (mm),5088,5088,100.0,True
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",SR (W/mt2),5088,5088,100.0,True
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",BP (mmHg),5088,5088,100.0,True
"ITO, Delhi - CPCB/Raw Data/2026_raw_data_hourly_ito,_delhi_-_cpcb_1H.csv",sheet1,"ITO, Delhi - CPCB",VWS (m/s),5088,5088,100.0,True
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",Date,30,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",00:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",01:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",02:00:00,30,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",03:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",04:00:00,30,2,6.67,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",05:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",06:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",07:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",08:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",09:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",10:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",11:00:00,30,2,6.67,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",12:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",13:00:00,30,2,6.67,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",14:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",15:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",16:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",17:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",18:00:00,30,2,6.67,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",19:00:00,30,3,10.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",20:00:00,30,2,6.67,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",21:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",22:00:00,30,2,6.67,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_April_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",23:00:00,30,1,3.33,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",Date,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",00:00:00,31,1,3.23,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",01:00:00,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",02:00:00,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",03:00:00,31,2,6.45,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",04:00:00,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",05:00:00,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",06:00:00,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",07:00:00,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",08:00:00,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",09:00:00,31,0,0.0,False
"Jahangirpuri, Delhi - DPCC	/AQI Hourly/aqi_hourly_station_level_jahangirpuri,_delhi_-_dpcc_2025_August_delhi_2025.xlsx",Sheet1,"Jahangirpuri, Delhi - DPCC",10:00:00,31,0,0.0,False
